(time-1423531206)/3600.	SUM(QUEUED)	SUM(RUNNING)	SUM(DONE)
75.3333333333333	0	2546	111352
75.4166666666667	0	2544	111354
75.5	0	2543	111355
75.5833333333333	0	2542	111356
75.6666666666667	0	2542	111356
75.75	0	2535	111363
75.8333333333333	0	2531	111367
75.9166666666667	0	2525	111373
76	0	2522	111376
76.0833333333333	0	2521	111377
76.1666666666667	0	2519	111379
76.25	0	2518	111380
76.3333333333333	0	2516	111382
76.4166666666667	0	2513	111385
76.5	0	2509	111389
76.5833333333333	0	2505	111393
76.6666666666667	0	2503	111395
76.75	0	2502	111396
76.8333333333333	0	2501	111397
76.9166666666667	0	2499	111399
77	0	2499	111399
77.0833333333333	0	2496	111402
77.1666666666667	0	2492	111406
77.25	0	2488	111410
77.3333333333333	0	2487	111411
77.4166666666667	0	2485	111413
77.5	0	2482	111416
77.5833333333333	0	2481	111417
77.6666666666667	0	2479	111419
77.75	0	2474	111424
77.8333333333333	0	2473	111425
77.9166666666667	0	2472	111426
78	0	2469	111429
78.0833333333333	0	2468	111430
78.1666666666667	0	2466	111432
78.25	0	2462	111436
78.3333333333333	0	2460	111438
78.4166666666667	0	2456	111442
78.5	0	2453	111445
78.5833333333333	0	2452	111446
78.6666666666667	0	2449	111449
78.75	0	2444	111454
78.8333333333333	0	2441	111457
78.9166666666667	0	2440	111458
79	0	2437	111461
79.0833333333333	0	2435	111463
79.1666666666667	0	2433	111465
79.25	0	2428	111470
79.3333333333333	0	2426	111472
79.4166666666667	0	2422	111476
79.5	0	2421	111477
79.5833333333333	0	2419	111479
79.6666666666667	0	2417	111481
79.75	0	2413	111485
79.8333333333333	0	2413	111485
79.9166666666667	0	2413	111485
80	0	2409	111489
80.0833333333333	0	2409	111489
80.1666666666667	0	2406	111492
80.25	0	2403	111495
80.3333333333333	0	2402	111496
80.4166666666667	0	2401	111497
80.5	0	2399	111499
80.5833333333333	0	2397	111501
80.6666666666667	0	2394	111504
80.75	0	2392	111506
80.8333333333333	0	2389	111509
80.9166666666667	0	2387	111511
81	0	2384	111514
81.0833333333333	0	2383	111515
81.1666666666667	0	2381	111517
81.25	0	2378	111520
81.3333333333333	0	2376	111522
81.4166666666667	0	2373	111525
81.5	0	2370	111528
81.5833333333333	0	2367	111531
81.6666666666667	0	2365	111533
81.75	0	2363	111535
81.8333333333333	0	2356	111542
81.9166666666667	0	2352	111546
82	0	2347	111551
82.0833333333333	0	2343	111555
82.1666666666667	0	2341	111557
82.25	0	2340	111558
82.3333333333333	0	2340	111558
82.4166666666667	0	2336	111562
82.5	0	2333	111565
82.5833333333333	0	2331	111567
82.6666666666667	0	2328	111570
82.75	0	2326	111572
82.8333333333333	0	2322	111576
82.9166666666667	0	2319	111579
83	0	2317	111581
83.0833333333333	0	2312	111586
83.1666666666667	0	2310	111588
83.25	0	2308	111590
83.3333333333333	0	2304	111594
83.4166666666667	0	2304	111594
83.5	0	2303	111595
83.5833333333333	0	2301	111597
83.6666666666667	0	2299	111599
83.75	0	2298	111600
83.8333333333333	0	2294	111604
83.9166666666667	0	2289	111609
84	0	2285	111613
84.0833333333333	0	2279	111619
84.1666666666667	0	2274	111624
84.25	0	2271	111627
84.3333333333333	0	2268	111630
84.4166666666667	0	2267	111631
84.5	0	2265	111633
84.5833333333333	0	2264	111634
84.6666666666667	0	2261	111637
84.75	0	2260	111638
84.8333333333333	0	2257	111641
84.9166666666667	0	2254	111644
85	0	2250	111648
85.0833333333333	0	2244	111654
85.1666666666667	0	2239	111659
85.25	0	2231	111667
85.3333333333333	0	2227	111671
85.4166666666667	0	2220	111678
85.5	0	2215	111683
85.5833333333333	0	2211	111687
85.6666666666667	0	2209	111689
85.75	0	2205	111693
85.8333333333333	0	2204	111694
85.9166666666667	0	2196	111702
86	0	2191	111707
86.0833333333333	0	2189	111709
86.1666666666667	0	2180	111718
86.25	0	2176	111722
86.3333333333333	0	2171	111727
86.4166666666667	0	2166	111732
86.5	0	2164	111734
86.5833333333333	0	2161	111737
86.6666666666667	0	2154	111744
86.75	0	2152	111746
86.8333333333333	0	2146	111752
86.9166666666667	0	2140	111758
87	0	2139	111759
87.0833333333333	0	2137	111761
87.1666666666667	0	2136	111762
87.25	0	2135	111763
87.3333333333333	0	2134	111764
87.4166666666667	0	2130	111768
87.5	0	2126	111772
87.5833333333333	0	2124	111774
87.6666666666667	0	2123	111775
87.75	0	2121	111777
87.8333333333333	0	2115	111783
87.9166666666667	0	2112	111786
88	0	2111	111787
88.0833333333333	0	2107	111791
88.1666666666667	0	2103	111795
88.25	0	2100	111798
88.3333333333333	0	2099	111799
88.4166666666667	0	2099	111799
88.5	0	2096	111802
88.5833333333333	0	2096	111802
88.6666666666667	0	2094	111804
88.75	0	2092	111806
88.8333333333333	0	2089	111809
88.9166666666667	0	2088	111810
89	0	2085	111813
89.0833333333333	0	2084	111814
89.1666666666667	0	2081	111817
89.25	0	2081	111817
89.3333333333333	0	2081	111817
89.4166666666667	0	2080	111818
89.5	0	2078	111820
89.5833333333333	0	2075	111823
89.6666666666667	0	2071	111827
89.75	0	2068	111830
89.8333333333333	0	2063	111835
89.9166666666667	0	2057	111841
90	0	2053	111845
90.0833333333333	0	2048	111850
90.1666666666667	0	2046	111852
90.25	0	2043	111855
90.3333333333333	0	2042	111856
90.4166666666667	0	2039	111859
90.5	0	2037	111861
90.5833333333333	0	2031	111867
90.6666666666667	0	2031	111867
90.75	0	2030	111868
90.8333333333333	0	2027	111871
90.9166666666667	0	2027	111871
91	0	2023	111875
91.0833333333333	0	2020	111878
91.1666666666667	0	2018	111880
91.25	0	2016	111882
91.3333333333333	0	2015	111883
91.4166666666667	0	2015	111883
91.5	0	2011	111887
91.5833333333333	0	2008	111890
91.6666666666667	0	2005	111893
91.75	0	2003	111895
91.8333333333333	0	2001	111897
91.9166666666667	0	1999	111899
92	0	1998	111900
92.0833333333333	0	1997	111901
92.1666666666667	0	1996	111902
92.25	0	1995	111903
92.3333333333333	0	1995	111903
92.4166666666667	0	1988	111910
92.5	0	1985	111913
92.5833333333333	0	1981	111917
92.6666666666667	0	1976	111922
92.75	0	1974	111924
92.8333333333333	0	1968	111930
92.9166666666667	0	1962	111936
93	0	1960	111938
93.0833333333333	0	1958	111940
93.1666666666667	0	1957	111941
93.25	0	1953	111945
93.3333333333333	0	1950	111948
93.4166666666667	0	1946	111952
93.5	0	1944	111954
93.5833333333333	0	1943	111955
93.6666666666667	0	1939	111959
93.75	0	1937	111961
93.8333333333333	0	1936	111962
93.9166666666667	0	1935	111963
94	0	1934	111964
94.0833333333333	0	1931	111967
94.1666666666667	0	1931	111967
94.25	0	1925	111973
94.3333333333333	0	1923	111975
94.4166666666667	0	1920	111978
94.5	0	1919	111979
94.5833333333333	0	1919	111979
94.6666666666667	0	1919	111979
94.75	0	1917	111981
94.8333333333333	0	1914	111984
94.9166666666667	0	1913	111985
95	0	1911	111987
95.0833333333333	0	1909	111989
95.1666666666667	0	1907	111991
95.25	0	1906	111992
95.3333333333333	0	1906	111992
95.4166666666667	0	1905	111993
95.5	0	1905	111993
95.5833333333333	0	1904	111994
95.6666666666667	0	1903	111995
95.75	0	1900	111998
95.8333333333333	0	1897	112001
95.9166666666667	0	1897	112001
96	0	1896	112002
96.0833333333333	0	1893	112005
96.1666666666667	0	1892	112006
96.25	0	1892	112006
96.3333333333333	0	1889	112009
96.4166666666667	0	1887	112011
96.5	0	1884	112014
96.5833333333333	0	1882	112016
96.6666666666667	0	1879	112019
96.75	0	1877	112021
96.8333333333333	0	1875	112023
96.9166666666667	0	1870	112028
97	0	1869	112029
97.0833333333333	0	1867	112031
97.1666666666667	0	1866	112032
97.25	0	1859	112039
97.3333333333333	0	1857	112041
97.4166666666667	0	1856	112042
97.5	0	1854	112044
97.5833333333333	0	1852	112046
97.6666666666667	0	1846	112052
97.75	0	1846	112052
97.8333333333333	0	1845	112053
97.9166666666667	0	1844	112054
98	0	1842	112056
98.0833333333333	0	1840	112058
98.1666666666667	0	1839	112059
98.25	0	1838	112060
98.3333333333333	0	1835	112063
98.4166666666667	0	1835	112063
98.5	0	1835	112063
98.5833333333333	0	1833	112065
98.6666666666667	0	1831	112067
98.75	0	1830	112068
98.8333333333333	0	1828	112070
98.9166666666667	0	1825	112073
99	0	1823	112075
99.0833333333333	0	1821	112077
99.1666666666667	0	1820	112078
99.25	0	1816	112082
99.3333333333333	0	1811	112087
99.4166666666667	0	1811	112087
99.5	0	1808	112090
99.5833333333333	0	1804	112094
99.6666666666667	0	1804	112094
99.75	0	1801	112097
99.8333333333333	0	1801	112097
99.9166666666667	0	1799	112099
100	0	1799	112099
100.083333333333	0	1797	112101
100.166666666667	0	1796	112102
100.25	0	1794	112104
100.333333333333	0	1791	112107
100.416666666667	0	1790	112108
100.5	0	1790	112108
100.583333333333	0	1787	112111
100.666666666667	0	1785	112113
100.75	0	1784	112114
100.833333333333	0	1783	112115
100.916666666667	0	1780	112118
101	0	1774	112124
101.083333333333	0	1773	112125
101.166666666667	0	1772	112126
101.25	0	1771	112127
101.333333333333	0	1766	112132
101.416666666667	0	1766	112132
101.5	0	1765	112133
101.583333333333	0	1764	112134
101.666666666667	0	1763	112135
101.75	0	1762	112136
101.833333333333	0	1761	112137
101.916666666667	0	1761	112137
102	0	1758	112140
102.083333333333	0	1758	112140
102.166666666667	0	1756	112142
102.25	0	1756	112142
102.333333333333	0	1756	112142
102.416666666667	0	1756	112142
102.5	0	1756	112142
102.583333333333	0	1756	112142
102.666666666667	0	1756	112142
102.75	0	1754	112144
102.833333333333	0	1754	112144
102.916666666667	0	1750	112148
103	0	1749	112149
103.083333333333	0	1747	112151
103.166666666667	0	1746	112152
103.25	0	1745	112153
103.333333333333	0	1744	112154
103.416666666667	0	1743	112155
103.5	0	1740	112158
103.583333333333	0	1740	112158
103.666666666667	0	1737	112161
103.75	0	1737	112161
103.833333333333	0	1735	112163
103.916666666667	0	1734	112164
104	0	1733	112165
104.083333333333	0	1732	112166
104.166666666667	0	1729	112169
104.25	0	1728	112170
104.333333333333	0	1726	112172
104.416666666667	0	1725	112173
104.5	0	1723	112175
104.583333333333	0	1721	112177
104.666666666667	0	1720	112178
104.75	0	1717	112181
104.833333333333	0	1717	112181
104.916666666667	0	1715	112183
105	0	1712	112186
105.083333333333	0	1712	112186
105.166666666667	0	1712	112186
105.25	0	1712	112186
105.333333333333	0	1711	112187
105.416666666667	0	1711	112187
105.5	0	1711	112187
105.583333333333	0	1709	112189
105.666666666667	0	1707	112191
105.75	0	1704	112194
105.833333333333	0	1704	112194
105.916666666667	0	1704	112194
106	0	1702	112196
106.083333333333	0	1700	112198
106.166666666667	0	1700	112198
106.25	0	1697	112201
106.333333333333	0	1695	112203
106.416666666667	0	1695	112203
106.5	0	1693	112205
106.583333333333	0	1693	112205
106.666666666667	0	1692	112206
106.75	0	1692	112206
106.833333333333	0	1691	112207
106.916666666667	0	1691	112207
107	0	1689	112209
107.083333333333	0	1687	112211
107.166666666667	0	1686	112212
107.25	0	1685	112213
107.333333333333	0	1682	112216
107.416666666667	0	1682	112216
107.5	0	1682	112216
107.583333333333	0	1682	112216
107.666666666667	0	1680	112218
107.75	0	1678	112220
107.833333333333	0	1677	112221
107.916666666667	0	1676	112222
108	0	1674	112224
108.083333333333	0	1674	112224
108.166666666667	0	1672	112226
108.25	0	1672	112226
108.333333333333	0	1670	112228
108.416666666667	0	1669	112229
108.5	0	1668	112230
108.583333333333	0	1665	112233
108.666666666667	0	1665	112233
108.75	0	1663	112235
108.833333333333	0	1660	112238
108.916666666667	0	1660	112238
109	0	1658	112240
109.083333333333	0	1658	112240
109.166666666667	0	1657	112241
109.25	0	1657	112241
109.333333333333	0	1656	112242
109.416666666667	0	1656	112242
109.5	0	1655	112243
109.583333333333	0	1653	112245
109.666666666667	0	1652	112246
109.75	0	1650	112248
109.833333333333	0	1650	112248
109.916666666667	0	1649	112249
110	0	1648	112250
110.083333333333	0	1648	112250
110.166666666667	0	1648	112250
110.25	0	1647	112251
110.333333333333	0	1647	112251
110.416666666667	0	1646	112252
110.5	0	1645	112253
110.583333333333	0	1644	112254
110.666666666667	0	1643	112255
110.75	0	1643	112255
110.833333333333	0	1643	112255
110.916666666667	0	1642	112256
111	0	1642	112256
111.083333333333	0	1641	112257
111.166666666667	0	1638	112260
111.25	0	1637	112261
111.333333333333	0	1637	112261
111.416666666667	0	1635	112263
111.5	0	1635	112263
111.583333333333	0	1635	112263
111.666666666667	0	1635	112263
111.75	0	1635	112263
111.833333333333	0	1635	112263
111.916666666667	0	1634	112264
112	0	1634	112264
112.083333333333	0	1634	112264
112.166666666667	0	1633	112265
112.25	0	1631	112267
112.333333333333	0	1627	112271
112.416666666667	0	1624	112274
112.5	0	1622	112276
112.583333333333	0	1622	112276
112.666666666667	0	1621	112277
112.75	0	1619	112279
112.833333333333	0	1619	112279
112.916666666667	0	1618	112280
113	0	1616	112282
113.083333333333	0	1616	112282
113.166666666667	0	1615	112283
113.25	0	1615	112283
113.333333333333	0	1614	112284
113.416666666667	0	1613	112285
113.5	0	1613	112285
113.583333333333	0	1613	112285
113.666666666667	0	1609	112289
113.75	0	1608	112290
113.833333333333	0	1607	112291
113.916666666667	0	1607	112291
114	0	1606	112292
114.083333333333	0	1606	112292
114.166666666667	0	1605	112293
114.25	0	1604	112294
114.333333333333	0	1603	112295
114.416666666667	0	1603	112295
114.5	0	1602	112296
114.583333333333	0	1600	112298
114.666666666667	0	1599	112299
114.75	0	1599	112299
114.833333333333	0	1598	112300
114.916666666667	0	1596	112302
115	0	1595	112303
115.083333333333	0	1592	112306
115.166666666667	0	1588	112310
115.25	0	1587	112311
115.333333333333	0	1587	112311
115.416666666667	0	1585	112313
115.5	0	1583	112315
115.583333333333	0	1581	112317
115.666666666667	0	1579	112319
115.75	0	1579	112319
115.833333333333	0	1578	112320
115.916666666667	0	1578	112320
116	0	1577	112321
116.083333333333	0	1577	112321
116.166666666667	0	1576	112322
116.25	0	1576	112322
116.333333333333	0	1575	112323
116.416666666667	0	1572	112326
116.5	0	1572	112326
116.583333333333	0	1572	112326
116.666666666667	0	1571	112327
116.75	0	1570	112328
116.833333333333	0	1569	112329
116.916666666667	0	1568	112330
117	0	1567	112331
117.083333333333	0	1566	112332
117.166666666667	0	1564	112334
117.25	0	1562	112336
117.333333333333	0	1562	112336
117.416666666667	0	1560	112338
117.5	0	1558	112340
117.583333333333	0	1558	112340
117.666666666667	0	1556	112342
117.75	0	1556	112342
117.833333333333	0	1555	112343
117.916666666667	0	1555	112343
118	0	1554	112344
118.083333333333	0	1551	112347
118.166666666667	0	1550	112348
118.25	0	1550	112348
118.333333333333	0	1549	112349
118.416666666667	0	1548	112350
118.5	0	1547	112351
118.583333333333	0	1546	112352
118.666666666667	0	1545	112353
118.75	0	1543	112355
118.833333333333	0	1542	112356
118.916666666667	0	1541	112357
119	0	1541	112357
119.083333333333	0	1538	112360
119.166666666667	0	1537	112361
119.25	0	1536	112362
119.333333333333	0	1532	112366
119.416666666667	0	1531	112367
119.5	0	1531	112367
119.583333333333	0	1531	112367
119.666666666667	0	1531	112367
119.75	0	1531	112367
119.833333333333	0	1531	112367
119.916666666667	0	1530	112368
120	0	1527	112371
120.083333333333	0	1527	112371
120.166666666667	0	1527	112371
120.25	0	1526	112372
120.333333333333	0	1525	112373
120.416666666667	0	1523	112375
120.5	0	1523	112375
120.583333333333	0	1522	112376
120.666666666667	0	1520	112378
120.75	0	1519	112379
120.833333333333	0	1518	112380
120.916666666667	0	1518	112380
121	0	1515	112383
121.083333333333	0	1514	112384
121.166666666667	0	1512	112386
121.25	0	1511	112387
121.333333333333	0	1510	112388
121.416666666667	0	1508	112390
121.5	0	1508	112390
121.583333333333	0	1503	112395
121.666666666667	0	1502	112396
121.75	0	1498	112400
121.833333333333	0	1497	112401
121.916666666667	0	1497	112401
122	0	1494	112404
122.083333333333	0	1493	112405
122.166666666667	0	1491	112407
122.25	0	1490	112408
122.333333333333	0	1488	112410
122.416666666667	0	1485	112413
122.5	0	1484	112414
122.583333333333	0	1480	112418
122.666666666667	0	1480	112418
122.75	0	1479	112419
122.833333333333	0	1475	112423
122.916666666667	0	1474	112424
123	0	1473	112425
123.083333333333	0	1472	112426
123.166666666667	0	1471	112427
123.25	0	1471	112427
123.333333333333	0	1469	112429
123.416666666667	0	1468	112430
123.5	0	1468	112430
123.583333333333	0	1468	112430
123.666666666667	0	1467	112431
123.75	0	1462	112436
123.833333333333	0	1458	112440
123.916666666667	0	1457	112441
124	0	1456	112442
124.083333333333	0	1454	112444
124.166666666667	0	1452	112446
124.25	0	1452	112446
124.333333333333	0	1451	112447
124.416666666667	0	1450	112448
124.5	0	1449	112449
124.583333333333	0	1448	112450
124.666666666667	0	1446	112452
124.75	0	1446	112452
124.833333333333	0	1445	112453
124.916666666667	0	1443	112455
125	0	1440	112458
125.083333333333	0	1435	112463
125.166666666667	0	1430	112468
125.25	0	1430	112468
125.333333333333	0	1429	112469
125.416666666667	0	1428	112470
125.5	0	1427	112471
125.583333333333	0	1426	112472
125.666666666667	0	1424	112474
125.75	0	1424	112474
125.833333333333	0	1423	112475
125.916666666667	0	1421	112477
126	0	1420	112478
126.083333333333	0	1418	112480
126.166666666667	0	1415	112483
126.25	0	1413	112485
126.333333333333	0	1410	112488
126.416666666667	0	1409	112489
126.5	0	1409	112489
126.583333333333	0	1406	112492
126.666666666667	0	1406	112492
126.75	0	1402	112496
126.833333333333	0	1401	112497
126.916666666667	0	1401	112497
127	0	1398	112500
127.083333333333	0	1397	112501
127.166666666667	0	1393	112505
127.25	0	1391	112507
127.333333333333	0	1390	112508
127.416666666667	0	1388	112510
127.5	0	1386	112512
127.583333333333	0	1384	112514
127.666666666667	0	1384	112514
127.75	0	1384	112514
127.833333333333	0	1384	112514
127.916666666667	0	1382	112516
128	0	1382	112516
128.083333333333	0	1382	112516
128.166666666667	0	1380	112518
128.25	0	1379	112519
128.333333333333	0	1377	112521
128.416666666667	0	1376	112522
128.5	0	1375	112523
128.583333333333	0	1373	112525
128.666666666667	0	1372	112526
128.75	0	1371	112527
128.833333333333	0	1369	112529
128.916666666667	0	1366	112532
129	0	1366	112532
129.083333333333	0	1365	112533
129.166666666667	0	1364	112534
129.25	0	1364	112534
129.333333333333	0	1364	112534
129.416666666667	0	1363	112535
129.5	0	1361	112537
129.583333333333	0	1360	112538
129.666666666667	0	1359	112539
129.75	0	1359	112539
129.833333333333	0	1358	112540
129.916666666667	0	1354	112544
130	0	1353	112545
130.083333333333	0	1351	112547
130.166666666667	0	1351	112547
130.25	0	1349	112549
130.333333333333	0	1348	112550
130.416666666667	0	1346	112552
130.5	0	1346	112552
130.583333333333	0	1344	112554
130.666666666667	0	1342	112556
130.75	0	1340	112558
130.833333333333	0	1338	112560
130.916666666667	0	1336	112562
131	0	1335	112563
131.083333333333	0	1333	112565
131.166666666667	0	1333	112565
131.25	0	1331	112567
131.333333333333	0	1330	112568
131.416666666667	0	1330	112568
131.5	0	1328	112570
131.583333333333	0	1326	112572
131.666666666667	0	1325	112573
131.75	0	1324	112574
131.833333333333	0	1324	112574
131.916666666667	0	1323	112575
132	0	1322	112576
132.083333333333	0	1321	112577
132.166666666667	0	1320	112578
132.25	0	1320	112578
132.333333333333	0	1320	112578
132.416666666667	0	1317	112581
132.5	0	1314	112584
132.583333333333	0	1313	112585
132.666666666667	0	1313	112585
132.75	0	1311	112587
132.833333333333	0	1308	112590
132.916666666667	0	1308	112590
133	0	1308	112590
133.083333333333	0	1307	112591
133.166666666667	0	1305	112593
133.25	0	1303	112595
133.333333333333	0	1303	112595
133.416666666667	0	1303	112595
133.5	0	1303	112595
133.583333333333	0	1303	112595
133.666666666667	0	1302	112596
133.75	0	1301	112597
133.833333333333	0	1299	112599
133.916666666667	0	1298	112600
134	0	1297	112601
134.083333333333	0	1296	112602
134.166666666667	0	1296	112602
134.25	0	1294	112604
134.333333333333	0	1293	112605
134.416666666667	0	1292	112606
134.5	0	1292	112606
134.583333333333	0	1291	112607
134.666666666667	0	1291	112607
134.75	0	1291	112607
134.833333333333	0	1291	112607
134.916666666667	0	1290	112608
135	0	1290	112608
135.083333333333	0	1288	112610
135.166666666667	0	1287	112611
135.25	0	1287	112611
135.333333333333	0	1286	112612
135.416666666667	0	1286	112612
135.5	0	1286	112612
135.583333333333	0	1286	112612
135.666666666667	0	1284	112614
135.75	0	1283	112615
135.833333333333	0	1283	112615
135.916666666667	0	1282	112616
136	0	1280	112618
136.083333333333	0	1280	112618
136.166666666667	0	1280	112618
136.25	0	1280	112618
136.333333333333	0	1280	112618
136.416666666667	0	1278	112620
136.5	0	1274	112624
136.583333333333	0	1273	112625
136.666666666667	0	1273	112625
136.75	0	1273	112625
136.833333333333	0	1272	112626
136.916666666667	0	1271	112627
137	0	1269	112629
137.083333333333	0	1266	112632
137.166666666667	0	1266	112632
137.25	0	1265	112633
137.333333333333	0	1265	112633
137.416666666667	0	1263	112635
137.5	0	1263	112635
137.583333333333	0	1261	112637
137.666666666667	0	1261	112637
137.75	0	1257	112641
137.833333333333	0	1256	112642
137.916666666667	0	1255	112643
138	0	1255	112643
138.083333333333	0	1253	112645
138.166666666667	0	1253	112645
138.25	0	1252	112646
138.333333333333	0	1252	112646
138.416666666667	0	1251	112647
138.5	0	1250	112648
138.583333333333	0	1249	112649
138.666666666667	0	1248	112650
138.75	0	1247	112651
138.833333333333	0	1246	112652
138.916666666667	0	1246	112652
139	0	1245	112653
139.083333333333	0	1244	112654
139.166666666667	0	1241	112657
139.25	0	1240	112658
139.333333333333	0	1238	112660
139.416666666667	0	1237	112661
139.5	0	1236	112662
139.583333333333	0	1236	112662
139.666666666667	0	1235	112663
139.75	0	1234	112664
139.833333333333	0	1234	112664
139.916666666667	0	1234	112664
140	0	1232	112666
140.083333333333	0	1232	112666
140.166666666667	0	1232	112666
140.25	0	1231	112667
140.333333333333	0	1228	112670
140.416666666667	0	1228	112670
140.5	0	1227	112671
140.583333333333	0	1227	112671
140.666666666667	0	1227	112671
140.75	0	1227	112671
140.833333333333	0	1227	112671
140.916666666667	0	1226	112672
141	0	1226	112672
141.083333333333	0	1226	112672
141.166666666667	0	1225	112673
141.25	0	1224	112674
141.333333333333	0	1224	112674
141.416666666667	0	1221	112677
141.5	0	1221	112677
141.583333333333	0	1221	112677
141.666666666667	0	1221	112677
141.75	0	1220	112678
141.833333333333	0	1219	112679
141.916666666667	0	1219	112679
142	0	1219	112679
142.083333333333	0	1218	112680
142.166666666667	0	1218	112680
142.25	0	1218	112680
142.333333333333	0	1218	112680
142.416666666667	0	1217	112681
142.5	0	1217	112681
142.583333333333	0	1216	112682
142.666666666667	0	1216	112682
142.75	0	1216	112682
142.833333333333	0	1215	112683
142.916666666667	0	1215	112683
143	0	1214	112684
143.083333333333	0	1213	112685
143.166666666667	0	1212	112686
143.25	0	1211	112687
143.333333333333	0	1210	112688
143.416666666667	0	1210	112688
143.5	0	1210	112688
143.583333333333	0	1209	112689
143.666666666667	0	1207	112691
143.75	0	1206	112692
143.833333333333	0	1206	112692
143.916666666667	0	1205	112693
144	0	1204	112694
144.083333333333	0	1204	112694
144.166666666667	0	1203	112695
144.25	0	1202	112696
144.333333333333	0	1201	112697
144.416666666667	0	1201	112697
144.5	0	1201	112697
144.583333333333	0	1200	112698
144.666666666667	0	1198	112700
144.75	0	1196	112702
144.833333333333	0	1195	112703
144.916666666667	0	1194	112704
145	0	1194	112704
145.083333333333	0	1193	112705
145.166666666667	0	1193	112705
145.25	0	1193	112705
145.333333333333	0	1190	112708
145.416666666667	0	1190	112708
145.5	0	1188	112710
145.583333333333	0	1188	112710
145.666666666667	0	1188	112710
145.75	0	1187	112711
145.833333333333	0	1187	112711
145.916666666667	0	1187	112711
146	0	1186	112712
146.083333333333	0	1184	112714
146.166666666667	0	1182	112716
146.25	0	1182	112716
146.333333333333	0	1181	112717
146.416666666667	0	1181	112717
146.5	0	1181	112717
146.583333333333	0	1181	112717
146.666666666667	0	1181	112717
146.75	0	1180	112718
146.833333333333	0	1179	112719
146.916666666667	0	1179	112719
147	0	1177	112721
147.083333333333	0	1177	112721
147.166666666667	0	1177	112721
147.25	0	1176	112722
147.333333333333	0	1175	112723
147.416666666667	0	1175	112723
147.5	0	1174	112724
147.583333333333	0	1174	112724
147.666666666667	0	1174	112724
147.75	0	1174	112724
147.833333333333	0	1174	112724
147.916666666667	0	1174	112724
148	0	1171	112727
148.083333333333	0	1171	112727
148.166666666667	0	1171	112727
148.25	0	1170	112728
148.333333333333	0	1169	112729
148.416666666667	0	1169	112729
148.5	0	1169	112729
148.583333333333	0	1169	112729
148.666666666667	0	1169	112729
148.75	0	1168	112730
148.833333333333	0	1167	112731
148.916666666667	0	1166	112732
149	0	1166	112732
149.083333333333	0	1165	112733
149.166666666667	0	1163	112735
149.25	0	1163	112735
149.333333333333	0	1163	112735
149.416666666667	0	1160	112738
149.5	0	1160	112738
149.583333333333	0	1160	112738
149.666666666667	0	1160	112738
149.75	0	1160	112738
149.833333333333	0	1158	112740
149.916666666667	0	1158	112740
150	0	1158	112740
150.083333333333	0	1157	112741
150.166666666667	0	1157	112741
150.25	0	1157	112741
150.333333333333	0	1157	112741
150.416666666667	0	1155	112743
150.5	0	1154	112744
150.583333333333	0	1154	112744
150.666666666667	0	1153	112745
150.75	0	1152	112746
150.833333333333	0	1151	112747
150.916666666667	0	1150	112748
151	0	1149	112749
151.083333333333	0	1148	112750
151.166666666667	0	1148	112750
151.25	0	1148	112750
151.333333333333	0	1147	112751
151.416666666667	0	1144	112754
151.5	0	1144	112754
151.583333333333	0	1143	112755
151.666666666667	0	1141	112757
151.75	0	1141	112757
151.833333333333	0	1139	112759
151.916666666667	0	1139	112759
152	0	1139	112759
152.083333333333	0	1139	112759
152.166666666667	0	1136	112762
152.25	0	1136	112762
152.333333333333	0	1135	112763
152.416666666667	0	1133	112765
152.5	0	1133	112765
152.583333333333	0	1133	112765
152.666666666667	0	1132	112766
152.75	0	1132	112766
152.833333333333	0	1132	112766
152.916666666667	0	1131	112767
153	0	1129	112769
153.083333333333	0	1127	112771
153.166666666667	0	1127	112771
153.25	0	1126	112772
153.333333333333	0	1125	112773
153.416666666667	0	1124	112774
153.5	0	1124	112774
153.583333333333	0	1124	112774
153.666666666667	0	1124	112774
153.75	0	1123	112775
153.833333333333	0	1122	112776
153.916666666667	0	1120	112778
154	0	1118	112780
154.083333333333	0	1118	112780
154.166666666667	0	1117	112781
154.25	0	1116	112782
154.333333333333	0	1115	112783
154.416666666667	0	1114	112784
154.5	0	1114	112784
154.583333333333	0	1113	112785
154.666666666667	0	1113	112785
154.75	0	1112	112786
154.833333333333	0	1112	112786
154.916666666667	0	1112	112786
155	0	1112	112786
155.083333333333	0	1111	112787
155.166666666667	0	1111	112787
155.25	0	1111	112787
155.333333333333	0	1110	112788
155.416666666667	0	1110	112788
155.5	0	1110	112788
155.583333333333	0	1110	112788
155.666666666667	0	1110	112788
155.75	0	1109	112789
155.833333333333	0	1109	112789
155.916666666667	0	1109	112789
156	0	1109	112789
156.083333333333	0	1109	112789
156.166666666667	0	1108	112790
156.25	0	1107	112791
156.333333333333	0	1107	112791
156.416666666667	0	1107	112791
156.5	0	1105	112793
156.583333333333	0	1105	112793
156.666666666667	0	1104	112794
156.75	0	1104	112794
156.833333333333	0	1103	112795
156.916666666667	0	1102	112796
157	0	1102	112796
157.083333333333	0	1102	112796
157.166666666667	0	1102	112796
157.25	0	1102	112796
157.333333333333	0	1102	112796
157.416666666667	0	1101	112797
157.5	0	1100	112798
157.583333333333	0	1100	112798
157.666666666667	0	1099	112799
157.75	0	1098	112800
157.833333333333	0	1098	112800
157.916666666667	0	1098	112800
158	0	1098	112800
158.083333333333	0	1097	112801
